100205879,Aglaea,53893.95364806078
119705166,Dan Heng • Imbibitor Lunae,64119.84631079079
119705166,Firefly,25195.73126868425
105198672,Seele,20033.84304174107
104718703,Seele,18764.01040512316
702130064,Dan Heng • Imbibitor Lunae,45842.719683673764
702097820,Dan Heng • Imbibitor Lunae,52579.23121101994
702097820,Feixiao,0.0
102512184,Seele,59215.82278496338
105655179,Dan Heng • Imbibitor Lunae,65273.777986177694
105655179,Seele,72865.57787244875
802031668,Dan Heng • Imbibitor Lunae,69884.54727066375
100468858,Firefly,88473.8625228548
100468858,The Herta,75906.2206210239
805108232,Firefly,56196.02198042466
100473846,Seele,60992.192290292805
101571826,The Herta,71426.98992769055
101571826,Dan Heng • Imbibitor Lunae,72049.48314160666
101571826,Firefly,76456.9395118368
104650836,Firefly,85001.55505310782
113287177,Dan Heng • Imbibitor Lunae,26786.94101510358
602671578,Seele,69408.39314572596
107334575,Seele,47471.276300194004
700099913,Seele,48890.12373008267
801375922,Dan Heng • Imbibitor Lunae,28045.018267596886
801205090,Firefly,32724.377578210486
813603291,Feixiao,66026.99407450859
601734956,Seele,36405.574061743406
601371241,Dan Heng • Imbibitor Lunae,53213.93215920088
604468122,Dan Heng • Imbibitor Lunae,31414.934009879653
117163414,Firefly,79136.93978520337
810197735,Seele,20778.202148842072
110018964,Seele,43442.96705314368
104182126,Firefly,76156.93959973684
104182126,Dan Heng • Imbibitor Lunae,65699.07701019244
100018184,Seele,0.0
700485832,Seele,16880.581413832217
106793169,Seele,41829.14289457722
703628785,Aglaea,16640.05639446012
804488734,Firefly,49535.6900485155
804488734,The Herta,68775.45171124893
110229988,Dan Heng • Imbibitor Lunae,7839.786964133641
103088876,Firefly,82580.78557604094
602437380,Seele,25464.00010873009
700381170,Seele,36740.37797757124
117447530,Seele,62642.79437532285
600352014,Dan Heng • Imbibitor Lunae,39211.84438016721
702216462,Seele,28753.301154624303
117003067,The Herta,72323.14405368097
803460202,The Herta,74746.98981677575
803460202,Dan Heng • Imbibitor Lunae,62979.16250008427
112692666,Dan Heng • Imbibitor Lunae,58019.16274465474
112692666,Seele,63003.008503579775
107230807,Firefly,80943.8625906303
107230807,The Herta,76866.22065473614
107230807,Dan Heng • Imbibitor Lunae,73034.54705895724
109812577,Dan Heng • Imbibitor Lunae,64169.97892916797
110981546,Seele,69503.1620108283
101337043,Seele,33098.20544295719
807111104,Firefly,77052.32417211152
801418991,Aglaea,55337.34411094653
801418991,Firefly,80446.939757305
801418991,The Herta,76326.37473194831
109707822,Firefly,75778.47778036002
109707822,Dan Heng • Imbibitor Lunae,73934.54703309468
804523194,Firefly,65667.70890946446
110482635,Seele,38507.45008679553
603097120,Feixiao,55314.35344512734
603097120,Dan Heng • Imbibitor Lunae,0.0
804435225,Aglaea,47598.882864575375
102195101,Dan Heng • Imbibitor Lunae,59436.085654631526
117185732,Firefly,79895.40125692842
701758930,Feixiao,64748.65522053939
101989739,Firefly,53941.555414104354
101989739,The Herta,69083.91327952176
701227099,Seele,48108.89942631951
116102981,The Herta,76783.9129109664
804327898,Seele,56587.36132289573
114032713,Firefly,76083.09323092987
600793765,Seele,10563.369044065057
114334658,Seele,66110.43790129942
113145210,Seele,69834.54689972135
107656491,Firefly,86287.70870504319
107656491,Seele,77814.54682707127
800531752,The Herta,75146.22016910726
800531752,Firefly,83130.785533452
111468714,Dan Heng • Imbibitor Lunae,54855.97914866059
111468714,Seele,59321.54908410324
603757415,The Herta,72705.45146072554
603757415,Firefly,73550.78565402715
100358802,The Herta,65023.913223740776
600158581,Dan Heng • Imbibitor Lunae,60381.38492740012
603193773,Firefly,21332.347225667872
802484728,Seele,60239.91597569473
105732186,Firefly,74476.93969270334
105732186,The Herta,68853.91316075248
102741522,Firefly,79471.55490292511
102741522,Dan Heng • Imbibitor Lunae,64278.546729720474
600806411,Firefly,56198.478368223645
600013134,Feixiao,73080.22347761584
702391973,Firefly,80231.55484494434
116510745,Firefly,87387.70858087136
116510745,Dan Heng • Imbibitor Lunae,73563.0086706611
116750808,Seele,67041.4700899635
116750808,Dan Heng • Imbibitor Lunae,39169.22379823442
103680736,Firefly,78306.17028499633
103680736,Seele,64299.82274203306
103680736,Dan Heng • Imbibitor Lunae,68573.7778397914
601247023,Seele,21857.697968718407
704160162,The Herta,67086.22077267595
113924436,Firefly,69672.73252913689
104152510,Dan Heng • Imbibitor Lunae,70089.931790472
104152510,Seele,67154.6408151612
106039784,The Herta,72703.91291384448
106039784,Firefly,75653.09329322679
602597349,Seele,15389.319979431191
110715954,Seele,42322.29422302694
113158464,Firefly,86227.70879934714
113158464,Feixiao,81086.37754000515
602998163,Firefly,80320.78557987184
112646974,Seele,36853.20125738659
100238964,Firefly,84359.24733412798
100238964,The Herta,78043.91288376907
107693784,Dan Heng • Imbibitor Lunae,22650.737107623976
103110305,Firefly,80212.3242878404
114036600,Firefly,64431.55501652751
114036600,Seele,56198.94839341159
117437129,Feixiao,72516.22390953981
117437129,Dan Heng • Imbibitor Lunae,52944.547515326805
105850488,Seele,67243.00840213512
700789691,Dan Heng • Imbibitor Lunae,29629.62136988948
703960246,Seele,25267.695143744844
703344513,Dan Heng • Imbibitor Lunae,12227.210173450623
800193312,Dan Heng • Imbibitor Lunae,67213.16276832292
701046798,Firefly,76560.016520282
111232888,Seele,66644.54697880955
104004855,Seele,21366.237548562123
600718892,The Herta,72063.9130240734
600718892,Firefly,82026.93951916555
109609130,Seele,2797.770001514002
700710287,Dan Heng • Imbibitor Lunae,68779.07707009296
113535580,Firefly,67658.47817718938
113535580,Seele,63059.470077971106
113535580,Dan Heng • Imbibitor Lunae,63761.38446845673
600305615,Feixiao,61661.60858768382
118189837,The Herta,62825.45154455095
602757456,Firefly,14881.984603461686
600842689,Seele,58341.20704626254
600842689,Feixiao,0.0
600998472,Seele,8845.659785849068
101061157,Seele,61142.23929701938
105335987,Dan Heng • Imbibitor Lunae,46946.54763637182
703142838,Seele,26566.182311266686
109879176,Feixiao,73331.76237982782
107068049,Dan Heng • Imbibitor Lunae,41940.700992669364
118452878,Seele,64231.624077663015
604810647,Aglaea,50744.267170249484
604810647,Firefly,72828.47805592319
604810647,Feixiao,74057.52051716804
114457982,Firefly,77050.01655994618
115683524,Dan Heng • Imbibitor Lunae,20641.11132673421
115464788,Firefly,78572.32404179261
115464788,Dan Heng • Imbibitor Lunae,64622.39353142864
106246841,Seele,45733.00905991848
804854318,The Herta,70653.32789015085
700530579,Seele,0.0
600125130,Firefly,56029.12209546455
600125130,Dan Heng • Imbibitor Lunae,42842.12350829913
108296081,Dan Heng • Imbibitor Lunae,61881.7792165529
800920317,Firefly,71926.93960526538
800920317,Dan Heng • Imbibitor Lunae,65580.61570859437
100581129,Firefly,81290.01635572924
701292684,Firefly,84310.01635742045
602423080,The Herta,72476.37462894547
700776093,Firefly,87160.78563523649
601680764,Seele,31856.377297593404
702304168,Feixiao,33281.6085395592
702304168,Seele,56162.23957973276
117386401,Seele,36404.50436502249
701718948,Dan Heng • Imbibitor Lunae,63146.02252230506
105800072,Seele,59584.54712095722
801560018,The Herta,74456.99003464996
801560018,Feixiao,72538.6853783878
801560018,Firefly,79065.4009888708
800862489,Firefly,60853.09380781148
101213807,Seele,50861.761614634604
703772269,Seele,25744.650863268627
104485256,Seele,76754.54679134687
700791523,Seele,0.0
700911466,Dan Heng • Imbibitor Lunae,72847.5385927031
700911466,Seele,45937.91238608361
700948400,Dan Heng • Imbibitor Lunae,45412.454013064904
802745304,Dan Heng • Imbibitor Lunae,24173.52259947761
703932620,Dan Heng • Imbibitor Lunae,65052.39329800575
703932620,Feixiao,71045.98219500028
101329157,Firefly,80073.50165219104
100673755,Feixiao,75461.76254223395
803152278,Dan Heng • Imbibitor Lunae,64100.59426107321
803152278,Seele,70521.45377241583
601609906,Firefly,80120.01635100713
812895209,Seele,11994.13406035588
700000544,Dan Heng • Imbibitor Lunae,11667.655998809842
112300943,Dan Heng • Imbibitor Lunae,68864.54713943948
100060323,Dan Heng • Imbibitor Lunae,62244.54717014246
100060323,Firefly,77480.78586714155
100060323,Seele,41607.335210024976
602442007,Firefly,85027.70873244209
701150648,The Herta,64036.374805956795
701150648,Seele,7046.303020563269
800263858,Firefly,84423.86263083052
800263858,The Herta,76436.98990884585
800263858,Feixiao,79751.76254601608
704180164,Seele,0.0
600856687,The Herta,66059.49876537004
600856687,Dan Heng • Imbibitor Lunae,56929.162726749644
600856687,Seele,47524.00838569691
105953999,Firefly,73531.55495152494
116934700,Seele,37667.70313648356
701956753,Seele,28855.62987462926
600377005,Firefly,59508.47816829478
600377005,The Herta,64674.83595215519
107383494,Firefly,68166.9395775788
107383494,Dan Heng • Imbibitor Lunae,64974.54706622059
114286179,Firefly,84965.40107451717
114286179,Feixiao,78610.22380507381
800575414,Firefly,82300.78561415664
702341488,Dan Heng • Imbibitor Lunae,53419.0744346675
113644489,Seele,65703.77764597688
701631586,Seele,30339.306936558074
603723376,Firefly,77336.17026256945
810882326,Seele,21600.804278833337
701668210,Dan Heng • Imbibitor Lunae,53460.48961996818
700937775,Seele,70305.57791778567
702053491,Dan Heng • Imbibitor Lunae,32466.771774565204
600279257,Seele,61805.82268880789
809148180,Seele,69621.6241612651
601217533,Seele,30936.474911261794
800067009,Aglaea,55668.88240232192
602559674,Seele,62031.20686992638
603646975,Seele,49025.28552551806
700612252,Dan Heng • Imbibitor Lunae,63521.38458995363
700612252,Seele,55098.79827281853
601236820,Dan Heng • Imbibitor Lunae,69224.54707679542
600356572,The Herta,74530.31696563146
600356572,Feixiao,76041.60829949964
103701966,Seele,69284.54675955804
600424270,The Herta,75244.68182563844
600424270,Firefly,78858.47788453916
802204949,Seele,58426.59226585952
107642016,Firefly,74578.47814282519
107286194,Firefly,58845.85221728171
107286194,Seele,35671.58179280118
603158737,Dan Heng • Imbibitor Lunae,36208.4606095813
600131483,Firefly,79084.63172391536
600131483,Dan Heng • Imbibitor Lunae,66072.23901321336
601108204,Aglaea,54162.729066195156
603190698,Seele,0.0
700441288,The Herta,40479.152025780786
112763807,Seele,71952.50080866138
600071908,Dan Heng • Imbibitor Lunae,60449.16265087259
600071908,Seele,62204.28417220298
601268994,Seele,67844.80872934192
602240539,Seele,68911.20726621803
701292752,The Herta,77123.2978841104
701292752,Aglaea,56589.651736939515
701292752,Firefly,85456.93930635582
701292752,Feixiao,79274.83931813062
600827189,Dan Heng • Imbibitor Lunae,56319.2314277226
116808110,Firefly,31768.85279629611
700246970,Seele,0.0
118670890,Seele,15100.718247508363
811557260,Firefly,0.0
811557260,Dan Heng • Imbibitor Lunae,43472.368295363216
108635138,Aglaea,21837.980810930334
117897639,Dan Heng • Imbibitor Lunae,67234.54705230084
117897639,Seele,70095.57764846082
808871531,Firefly,80323.09355040637
601726694,Seele,19644.828667337537
601278169,Seele,40816.641652621736
601225759,Seele,24007.418666867274
603744528,Firefly,72700.78571832884
603744528,Feixiao,77346.37776188787
603744528,The Herta,73643.91319492042
701737009,Firefly,83056.1702208371
701737009,Dan Heng • Imbibitor Lunae,68894.54703371288
700890468,Seele,9320.926203361565
810250725,Seele,1795.976071470372
103489364,Firefly,84327.70867891269
103489364,The Herta,76204.83628764185
100267644,Firefly,79752.32420195304
100267644,The Herta,76442.52855973283
100267644,Feixiao,77034.07001428702
100263649,Seele,75380.96244220341
100263649,The Herta,68206.2207472953
100263649,Aglaea,53206.57491878359
100263649,Dan Heng • Imbibitor Lunae,45858.94023867465
108539959,Firefly,76666.9395097405
108539959,Seele,69969.66881254766
700288736,Seele,42819.86320682206
110586267,Dan Heng • Imbibitor Lunae,70771.47016873247
110586267,Feixiao,79336.37790333288
110490165,The Herta,76576.99001376868
110490165,Firefly,76355.40120502416
110490165,Dan Heng • Imbibitor Lunae,29587.656046420932
603432325,The Herta,72121.85551996666
114840546,Dan Heng • Imbibitor Lunae,50487.5923165778
117289666,Seele,63872.31837595901
600704113,Seele,31666.630089076098
800138192,The Herta,70783.14375673627
102382199,Seele,56773.762884486016
811277635,Aglaea,55241.95947651758
602669429,Firefly,79690.01650182632
602669429,Feixiao,69631.76236666681
100126800,Firefly,74038.47788036377
100881725,Firefly,79450.01639261216
116543051,Firefly,83672.32393066568
102471654,Dan Heng • Imbibitor Lunae,63871.624227503286
102471654,Firefly,77018.47776911379
703308652,Feixiao,71049.45429517022
111713542,Seele,65294.54666711027
701652671,Seele,10907.049956021137
103693231,Dan Heng • Imbibitor Lunae,66991.47016362014
113295980,Seele,48791.702646587284
101635477,The Herta,73233.9129939718
101635477,Firefly,76922.3241063052
108882356,Seele,57972.318425907586
102908077,Seele,56495.85516344837
601529087,Seele,43860.829098239206
601797615,Firefly,75747.70880390774
601492262,Seele,39093.618491003384
701979690,Dan Heng • Imbibitor Lunae,69199.9316792027
701979690,Seele,61329.146467260645
108115161,The Herta,60770.98848006972
101753306,Seele,12203.751148969652
700304095,Dan Heng • Imbibitor Lunae,42883.93250235803
105746976,Seele,67432.39332512101
702894497,Seele,35630.75205942727
603892694,Feixiao,78001.60840356685
701049399,Seele,51091.207457038836
108690929,Seele,53791.82638093674
101316495,Feixiao,67670.22402808997
110144102,Dan Heng • Imbibitor Lunae,32952.63099231805
110505636,The Herta,60750.49529637799
703795881,Seele,33832.44008542563
808607726,Seele,9250.34216617226
700121922,The Herta,62406.37480289995
700121922,Seele,9015.925568857367
703621091,The Herta,62494.6825963856
103325462,Seele,64751.470194819856
602006446,Seele,11585.194749873495
602006446,Dan Heng • Imbibitor Lunae,33541.25158804203
101850967,Seele,62983.777832098276
701422530,Seele,18481.590172714306
807068385,Aglaea,51316.57510621891
807068385,The Herta,59828.37235926814
112126417,Feixiao,76100.0699906544
112126417,Seele,57171.2075501995
112126417,Firefly,69798.47812148002
109012823,Seele,65861.46977760788
604840077,Seele,0.0
602696375,Feixiao,29266.650690653438
113253532,Seele,30493.25953151335
800642940,Seele,0.0
101383264,The Herta,73134.06696814205
700496470,Firefly,28450.88847297964
700496470,Feixiao,47139.66200867728
601185951,Seele,57511.88612190052
701150632,Seele,29710.38226045597
601881137,Seele,42081.70284560934
110017370,Seele,72161.20734785766
115793261,Dan Heng • Imbibitor Lunae,54676.11709861525
118120067,Firefly,73981.55503154383
600293646,Dan Heng • Imbibitor Lunae,26420.03766356326
602801291,Firefly,64198.47806151346
600000881,Dan Heng • Imbibitor Lunae,69573.00854570702
110440301,Firefly,78761.55487881236
110440301,Dan Heng • Imbibitor Lunae,68694.54717116916
112401483,Firefly,83419.2471264723
114379431,Firefly,67646.1702222868
106977140,Firefly,77976.17034987018
600030857,Dan Heng • Imbibitor Lunae,14847.908586697298
700023453,Firefly,66908.47804308367
700023453,Seele,39488.4721843132
701828442,Seele,20735.19433518056
601886230,Seele,0.0
702726189,Dan Heng • Imbibitor Lunae,67534.54714058788
702726189,Seele,4750.000035011574
104269061,Dan Heng • Imbibitor Lunae,66934.54712544385
702574798,Dan Heng • Imbibitor Lunae,66743.77804536873
803183343,Firefly,73637.7088829174
702517218,Dan Heng • Imbibitor Lunae,64589.231046843364
802332688,Firefly,61500.01652457235
600163937,Seele,49567.522063786426
701511995,Seele,66256.9012299995
103309466,Firefly,78551.55511812432
103309466,Seele,50093.90150027061
803349744,Seele,39482.479012480886
802738015,Seele,28854.587521723864
804765306,Seele,26789.249382346294
111811046,Dan Heng • Imbibitor Lunae,66089.93184607217
700977887,Seele,44321.09790040221
109024142,Seele,16613.24835517223
702024251,Seele,5989.827770368647
802732726,Feixiao,70762.37762468998
100007419,Seele,42431.00823259328
603272523,Dan Heng • Imbibitor Lunae,43740.33435860788
809242759,The Herta,70604.06708964886
809242759,Firefly,79554.63201502913
102829042,Dan Heng • Imbibitor Lunae,68021.4702492611
102829042,Feixiao,71747.7622738553
700774628,Firefly,74335.40108436711
700774628,Seele,65490.962472182386
106249763,Seele,67993.00842694093
110619494,Firefly,73167.708654287
110619494,The Herta,51065.824108589695
603073202,Feixiao,76951.76240903564
114193438,Dan Heng • Imbibitor Lunae,66721.62403139214
107024153,Dan Heng • Imbibitor Lunae,56159.61577682135
600361009,Feixiao,70901.76232644948
600361009,Seele,31221.027482990754
800820645,Feixiao,76730.99304330943
801712760,The Herta,69243.29784890803
604852209,Firefly,78748.47805447731
700987615,Dan Heng • Imbibitor Lunae,33235.665622059496
700987615,Seele,30731.68894656124
600327250,Seele,31885.060363283883
701328702,Dan Heng • Imbibitor Lunae,8011.26418242095
701328702,Aglaea,0.0
603565180,Seele,56429.3798219928
104070502,Seele,62733.00866827781
700355254,Dan Heng • Imbibitor Lunae,59201.38492438314
110011932,Seele,2404.6036699962947
600073383,Seele,69053.26999233678
600073383,Dan Heng • Imbibitor Lunae,67164.54714201663
602657244,Dan Heng • Imbibitor Lunae,0.0
602632416,Dan Heng • Imbibitor Lunae,60970.21465656244
806064696,Seele,0.0
600081741,Seele,73681.56366157679
600081741,Dan Heng • Imbibitor Lunae,60823.222816885645
801724175,Dan Heng • Imbibitor Lunae,2517.770033464619
702160823,Seele,43956.03309440573
105917826,Seele,71973.77766353732
106721570,Seele,58151.65602749641
811513506,Dan Heng • Imbibitor Lunae,60523.778081607474
602196769,Firefly,67610.78549081887
809461190,The Herta,72934.16304439446
809461190,Dan Heng • Imbibitor Lunae,61852.393029543324
700257580,Seele,3773.1546022423977
800195900,The Herta,75243.29771941391
800195900,Firefly,80426.1703809454
800195900,Feixiao,77837.14673416282
601935740,Seele,18601.92342609096
103921616,Firefly,80776.93941000433
103921616,Dan Heng • Imbibitor Lunae,59704.54720697033
103921616,The Herta,72875.45149695367
108669865,Aglaea,54107.344201131
108669865,Firefly,78403.09323176084
600042401,The Herta,32982.031173859694
114857731,Seele,79050.96194977025
801263341,Dan Heng • Imbibitor Lunae,65927.82517942872
105332830,Firefly,82096.9395310816
105332830,The Herta,71086.37479513502
600311286,Dan Heng • Imbibitor Lunae,59570.54717909796
113799337,Seele,24187.22943311397
104123787,Seele,52263.735134329065
600406664,Aglaea,0.0
600209154,Seele,13822.317328074992
804081298,The Herta,73173.2977956583
108164509,Feixiao,73718.53157109678
108164509,Dan Heng • Imbibitor Lunae,66784.54724474554
108164509,Firefly,76697.70876050605
801098257,Firefly,80910.01632765964
602560198,Firefly,74076.1702334813
602560198,Dan Heng • Imbibitor Lunae,50191.026096129826
101652615,Firefly,71697.70881237333
808901320,Seele,7770.043496722166
601200844,Seele,63588.37754090601
104032751,Firefly,72468.4780309501
100598185,Seele,61084.54694237955
602062495,The Herta,75324.83628202374
602726525,Seele,69003.77769520703
103657767,Feixiao,73207.91634446417
701324949,Dan Heng • Imbibitor Lunae,63535.316463114665
601300973,Feixiao,69101.76228627715
601300973,Firefly,79976.17011889264
600519034,Seele,45961.160046885125
102141476,Seele,25328.80169119104
109314756,Feixiao,73937.91620961283
118968593,Seele,9361.792656241845
807313605,Seele,67221.20736113185
802822247,The Herta,51585.451564481
109350441,Dan Heng • Imbibitor Lunae,68558.65431799233
100151448,Seele,69393.16229940085
703110054,Dan Heng • Imbibitor Lunae,36054.747203125546
703110054,Feixiao,44910.68351023024
700167407,Seele,71154.54684611366
111844416,Dan Heng • Imbibitor Lunae,53774.54734577645
111844416,Seele,24257.614826958692
700134391,Seele,67437.4101200819
112316557,Firefly,73091.55503639634
117799809,Dan Heng • Imbibitor Lunae,55245.68256155205
102044133,Seele,61389.39534787102
105489242,Seele,72544.96276811678
600049726,Firefly,74357.70880770039
109328338,Seele,70484.54637521083
601221734,Feixiao,72381.76237919381
107817737,Seele,33897.92416516309
101297565,Dan Heng • Imbibitor Lunae,71594.54711149323
101297565,Firefly,84560.01641634485
110966644,Feixiao,51319.857988257725
701471443,Seele,25528.89770679388
106975727,Seele,66043.9316673583
800627742,The Herta,70624.06707246696
800627742,Firefly,75203.09323898285
107843459,Seele,17840.675278499493
103115261,Dan Heng • Imbibitor Lunae,62143.77809327086
103115261,Seele,60270.2813711534
106335644,Dan Heng • Imbibitor Lunae,64304.461857841845
701333072,The Herta,74844.16302741272
112359184,Seele,47427.77802534995
704305074,Firefly,30864.62686529744
600270030,The Herta,54626.374781842365
600270030,Feixiao,49396.64082949745
111802758,Firefly,75022.32423775028
115572577,Feixiao,75030.99309863606
115572577,The Herta,71806.374829402
115572577,Firefly,77603.09344690981
601125676,Seele,74684.03936107951
103162203,Seele,69571.47006583065
600421828,Seele,67902.23915915929
803786624,Seele,13907.369150151468
600075279,Seele,3574.0662861319734
114477333,Dan Heng • Imbibitor Lunae,42980.92711279443
114443753,Aglaea,63842.728609483194
114443753,Feixiao,78078.68537869395
105333501,Firefly,87990.01637788718
700559381,Seele,49027.825192957716
700448896,The Herta,66316.98964739988
700448896,Seele,0.0
700479985,Dan Heng • Imbibitor Lunae,12930.68846245484
800719304,Firefly,78888.47797007936
800719304,The Herta,67340.06691803249
702907316,Firefly,44888.47841551285
702978250,Seele,62094.193428016864
702978250,Dan Heng • Imbibitor Lunae,63841.384729716585
602519809,Firefly,79569.24710525978
103259778,Dan Heng • Imbibitor Lunae,62085.03878106601
103259778,Seele,53789.05604902287
702323334,The Herta,69986.22078660857
702323334,Seele,1119.9999831481482
702323334,Feixiao,67761.76248519773
701077984,The Herta,69624.06696293846
701077984,Seele,71089.91550786937
701077984,Dan Heng • Imbibitor Lunae,70082.23944211945
110993519,Dan Heng • Imbibitor Lunae,60262.160687455565
600292776,Dan Heng • Imbibitor Lunae,55420.769353299154
103308018,Firefly,80096.17014289233
103308018,The Herta,74654.06704297227
100107310,Dan Heng • Imbibitor Lunae,54034.54727337162
110137031,Dan Heng • Imbibitor Lunae,53498.662469775125
110137031,Firefly,66637.70879993524
110137031,Seele,65467.65455535571
600445947,Dan Heng • Imbibitor Lunae,50623.23205517823
700930735,The Herta,76062.37451740244
802228959,Firefly,51550.25423774435
815937750,Dan Heng • Imbibitor Lunae,22308.321633048756
100088420,The Herta,77582.37447384608
801778769,Aglaea,53851.19030810471
801778769,The Herta,68774.83636772112
801778769,Firefly,47639.40141059433
114562315,Firefly,75210.42464562638
603696090,Seele,71115.47004550284
100593149,Firefly,86579.24718029014
109855566,Dan Heng • Imbibitor Lunae,48045.03910446106
109855566,The Herta,68346.98990658118
600293290,Seele,1397.3091961906675
810246694,Firefly,87408.47801722799
810246694,Dan Heng • Imbibitor Lunae,73439.48326931884
113709447,The Herta,72408.98657760312
113709447,Firefly,69496.9394647831
102466912,Dan Heng • Imbibitor Lunae,32682.34836152221
108360963,Dan Heng • Imbibitor Lunae,70570.85488048599
601561519,The Herta,66085.60560948083
601561519,Dan Heng • Imbibitor Lunae,62405.38291145193
701370785,Firefly,73316.93973818967
701370785,Dan Heng • Imbibitor Lunae,37655.64967031075
114400470,The Herta,72303.54753006846
114400470,Firefly,77290.01648744754
701372183,Aglaea,47490.421166153385
701372183,Dan Heng • Imbibitor Lunae,60264.54737489039
602013636,Aglaea,46831.19061218136
602013636,The Herta,67994.83656080496
602013636,Firefly,38240.78633510768
107601211,Seele,17451.720608628853
701124542,Seele,12479.799808356862
701156204,The Herta,74911.24022753158
701156204,Feixiao,74746.223732541
601227744,Firefly,75877.70873221663
107790803,Firefly,77282.32422496004
700001184,Firefly,63568.478051149505
805179295,Firefly,81597.7089157027
809120734,Aglaea,48033.498259771535
800064956,The Herta,18370.589070376896
700082007,Dan Heng • Imbibitor Lunae,65801.38472091864
600571290,Seele,29354.31873323448
700103753,Firefly,82620.78559842223
114286507,Dan Heng • Imbibitor Lunae,29387.26987021208
106373918,Seele,72191.20723754003
115262802,The Herta,72254.06705401313
115262802,Firefly,61687.7089463743
812379592,Feixiao,79632.37746034398
118525401,Seele,60741.20745472238
103114872,Seele,43083.9144401319
603428964,Seele,74629.9316983469
603428964,Dan Heng • Imbibitor Lunae,71186.15429436219
603396498,Dan Heng • Imbibitor Lunae,60700.769501190596
603396498,The Herta,70099.70187926292
801627815,Seele,9556.292132853341
100202117,Seele,25230.145382246454
101514002,Seele,75789.91511706467
108647325,Firefly,69826.93951446547
108647325,Feixiao,78354.8395533586
803120706,Firefly,48327.177134052225
118113902,Feixiao,57726.65570668326
118113902,Firefly,59356.467477274855
704211802,Feixiao,68555.06509187796
704211802,The Herta,73176.3746562886
704211802,Firefly,77900.0163738415
105976074,Seele,59571.45487331813
104474858,Seele,48228.37721473691
106165572,Dan Heng • Imbibitor Lunae,60610.61578055893
110670113,The Herta,64467.8064120541
600224098,Seele,47596.67041129828
602132399,Seele,29759.237500713316
601228927,Seele,59211.703216238704
113759561,Dan Heng • Imbibitor Lunae,42556.09900527495
803021427,Feixiao,74727.91622260892
102639965,Seele,72591.4100487306
117885417,Seele,63170.931136119696
113210241,Seele,58135.51456511931
104538479,Dan Heng • Imbibitor Lunae,69024.54720667281
103075190,Firefly,78602.32416396169
103075190,Seele,72474.96251099872
702652772,Feixiao,76696.75069989651
702652772,The Herta,77096.98948253879
700740861,Seele,46435.13329507051
603952782,Aglaea,55126.574909093964
603952782,Feixiao,68211.76252281907
803635107,Feixiao,59702.96815378148
803635107,Firefly,41909.65625483026
703158312,Dan Heng • Imbibitor Lunae,72419.84617132154
703158312,Feixiao,73582.37767517268
800045022,Feixiao,75102.3776475054
702870899,Dan Heng • Imbibitor Lunae,28833.992611448353
805265652,Firefly,68580.7856988009
601554148,Seele,64168.28418435431
603918395,The Herta,62876.22102581253
603918395,Dan Heng • Imbibitor Lunae,0.0
704328745,Feixiao,73108.68500929145
704328745,Dan Heng • Imbibitor Lunae,0.0
101797869,The Herta,76726.37453623844
600713082,Seele,7581.583661304298
114249277,Dan Heng • Imbibitor Lunae,48545.009061806406
802261735,Firefly,83612.32409986637
701007131,The Herta,77745.45107063578
701007131,Feixiao,72557.14657731568
115583213,Seele,34295.36937631597
109280579,Firefly,79396.9396306313
